symbol,companyName,growthRevenue,growthNetIncome,growthEBITDA,growthEPS,growthEPSDiluted,revenue,netIncome,ebitda,marketCap,peRatio,eps,returnOnEquityTTM,freeCashFlowToEquityTTM,workingCapitalTTM,netDebtToEBITDATTM
ENBA,Enbridge Inc. 6.375 SNT18 B 78,0,0,0,0,0,53473000000,8967000000,8047000000,41782996977,24.07582938388625,1.055,0.0999118292048802,-94836000000,-3735000000,5.213282514488592
DUKH,Ocean Park High Income ETF,0,0,0,0,0,30357000000,4524000000,14291000000,17190073032,16.2,1.5163838,0.0970615622868126,-8827000000,-6260000000,0.6098288897731795
BNI,Burlington Northern Santa Fe Corp.,0,0,0,0,0,23437000000,5031000000,10361000000,0,0,null,0.0712421763101614,-17165000000,-304000000,2.939069037656904
LCY,"Landcadia Holdings III, Inc",0,0,0,0,0,1472595000,17255000,88801000,2367649160,0,0,0.0494812718801932,-600175346,350293000,0.9294481749634242
SWT,Stanley Black & Decker Inc,0,0,0,0,0,15365700000,294300000,286300000,0,0,0,0.0454405825773524,-5022600000,285700000,4.461538461538462
STOR,STORE Capital Corporation,0,0,0,0,0,1152416000,123193000,712715000,0,0,0,0.0176838190247853,992951000,1930188000,-0.0454370114947935
DRUA,"Dominion Energy, Inc. ENHCD SUB NT16 A",0,0,0,0,0,14459000000,2440000,4542440000,15806700527,5.61,4.471,0.0001021782546096,-11888000000,-5850000000,5.9299108083432825
MDCA,MDC Partners Inc.,0,0,0,0,0,2841216000,24541000,97058000,2457568779,-1.6494217894096166,-3.286,-0.0039279046261531,-1327862000,-201404000,4.635349890995554
CTDD,Qwest Corp. 6.75% NT 57,0,0,0,0,0,5508000000,1487000000,2705000000,8988822597,null,null,-9.432,-15663000000,3881000000,6.44949494949495
WSO,"Watsco, Inc.",0.0459309036107278,-0.0000950894680023,-0.0144664268659724,-0.0241404535479151,-0.0270665691294805,7618317000,536286000,792096000,14805023238,27.63,13.11,0.197255052182249,233257000,2228802000,0.2036781615007971
ELV,Elevance Health Inc.,0.0319248278277109,-0.0011691999331885,-0.0007626310772163,0.0169424743892828,0.0182394924662966,176810000000,5980000000,10482000000,76083521650,13.95,24.55,0.1290548302263066,11551000000,22900000000,-0.8084752804320732
LEN,Lennar Corporation,0.0352897228978301,-0.0015178325006582,-0.1052845052353143,0.0422432629278951,0.0422432629278951,35441452000,3932533000,4965501000,32532931634,12.62,10.11,0.1121346856488989,-2830510000,11952352000,0.5132523783554506
DBX,"Dropbox, Inc.",0.0186280780300607,-0.0028659611992945,0.1266485998193315,0.0676691729323307,0.0687022900763357,2548200000,452300000,623600000,7922553105,18.01,1.63,-0.5276517107372883,-1414099999,-741700000,3.125033866160932
FAST,Fastenal Company,0.0271278260987926,-0.0038095238095238,-0.0089097303634232,-0.0099009900990099,-0.0099009900990099,7546000000,1150600000,1690800000,49206561713,40.07,1.07,0.326908085418263,735800000,2713400000,0.1273970318492579
TSCO,Tractor Supply Company,0.0224990263291989,-0.0054063036814525,0.0228279328468915,0.0098522167487682,0.0109018830525271,14883231000,1101240000,1914694000,29815080898,27.18,2.07,0.461781661549159,-4585259000,844814000,2.804861951770492
HBAN,Huntington Bancshares Incorporated,0.1095547309833024,-0.0056381342901076,-0.0493400377121307,-0.0158730158730158,-0.0161290322580645,11961000000,1940000000,3025000000,23452409465,11.24,1.43,0.1066346730653869,-13935000000,15621900000,5.156270305393113
KRC,Kilroy Realty Corporation,0.0052536350551565,-0.005993186990261,0.0376449973617604,-0.0111111111111111,-0.0166666666666666,1135629000,210969000,735489000,4837055072,22.22,1.84,0.0407943960206474,473170000,409886000,6.409138985198215
IBOC,International Bancshares Corporation,0.0706487928170613,-0.0063166637524042,-0.0260552638526297,-0.0075414781297133,-0.0075528700906344,1042904000,409167000,531244000,4248389803,10.34,6.61,0.1437251199941099,397270000,-12280854000,0.1010249482053972
WAT,Waters Corporation,0.0006666856085205,-0.0068510854299211,0.0353253567150744,-0.0110395584176632,-0.0119926199261991,2958387000,637834000,1036370000,21398924735,32.39,11.1,0.3502299169360118,-551798000,765993000,1.1076482054376435
VLTO,Veralto Corporation,0.0342561242780322,-0.0071513706793802,0.0527617477328936,-0.0117302052785923,-0.0205278592375367,5193000000,833000000,1277000000,25970032953,29.23,3.58,0.3992399687045937,-170000000,1678000000,0.84
LPLA,LPL Financial Holdings Inc.,0.2319998273126182,-0.007159671746776,0.0629726093069538,0.020893371757925,0.024835646457268,12385107000,1058616000,2110834000,27221396046,23.34,14.58,0.3216775851779123,-3158435000,7091876000,1.2627792389106425
KO,The Coca-Cola Company,0.0285658084539056,-0.0077468732499533,0.0134555007368488,-0.004032258064516,-0.0040485829959515,47061000000,10631000000,15817000000,300008835700,23.08,3.02,0.4700514022905582,-29114000000,4748000000,1.866135801140644
KALU,Kaiser Aluminum Corporation,-0.0204081632653061,-0.0084745762711864,0.0557129367327667,-0.0135593220338983,-0.0171232876712328,3024000000,46800000,223600000,1549690620,17.32,5.53,0.1215870165286507,70200000,743500000,3.662242403073699
TGT,Target Corporation,-0.0078762149480504,-0.0113581440309328,0.0060296846011131,-0.0078125,-0.0089485458612975,106566000000,4091000000,8676000000,42831663690,10.99,8.58,0.2639696246765902,-14538000000,-189000000,2.2503188405797103
SHOO,"Steven Madden, Ltd.",0.152072939701713,-0.0126141040138965,0.0967637719294516,0.0170940170940171,0.0217391304347827,2282927000,169390000,258006000,2588604727,28.06,1.27,0.1082998841371759,-105285000,501184000,1.4497428961349126
O,Realty Income Corporation,0.2922655174941462,-0.0132258179154405,0.2010828281976056,-0.2142857142857143,-0.2222222222222222,5271142000,860772000,4327690000,54849222159,58.24,1.03,0.0235609450986753,-24412442000,2232929000,6.2091309910724855
BOKF,BOK Financial Corporation,0.1039859524861958,-0.0135224759112645,-0.0267178219257357,0.0149625935162096,0.0149625935162096,3361741000,523569000,771950000,6760587708,12.65,8.4,0.0924253243870329,1778066000,3006508000,-1.1451885543688285
FBP,First BanCorp.,0.0616032838945337,-0.0136695018226002,-0.0222448270029506,0.0581395348837209,0.0584795321637427,1192758000,298724000,416203000,3265557255,10.82,1.88,0.1849486375493997,410183000,0,0
ETSY,"Etsy, Inc.",0.0218146928168879,-0.0139383811059668,0.3377073470874091,0.03125,0.0491071428571427,2808332000,303281000,532655000,7324123175,59.6,1.24,-0.1919418613326077,-1206835000,1161637000,3.587497108708759
L,Loews Corporation,0.1168516392396989,-0.0139470013947001,-0.0041237113402061,0.019047619047619,0.0190779014308426,17510000000,1414000000,2898000000,20753010820,15.88,6.3,0.0780580951278787,-5432000000,10830000000,4.301619433198381
FITB,Fifth Third Bancorp,0.0561715904492108,-0.014899957428693,-0.0113043478260869,-0.0216718266253869,-0.0248447204968944,13049000000,2314000000,3411000000,28216242810,12.73,3.35,0.1140123968958953,-11372000000,-110509000000,4.34398388025331
BHE,"Benchmark Electronics, Inc.",-0.0644144226650736,-0.0153618906942392,-0.3097315542096464,-0.0276243093922652,-0.0391061452513966,2656105000,63327000,109411000,1524050320,40.81,1.04,0.0347035622579223,234549000,804840000,0.4518065425751598
WPM,Wheaton Precious Metals Corp.,0.2643524647038271,-0.0158171578219044,0.1823909448073401,-0.0168067226890756,-0.0168067226890756,1284639000,529140000,892931000,44555714462,56.41,1.74,0.1062272693355353,1756823000,887068000,-0.8177332350822089
LGIH,"LGI Homes, Inc.",-0.066133860204021,-0.0158412263398033,-0.0997908029686459,-0.017688679245283,-0.0142517814726839,2202598000,196071000,212146000,1061988608,6.96,6.62,0.0767025553175109,-1882561000,3622699000,9.124594353290885
AMKR,"Amkor Technology, Inc.",-0.0285054816459623,-0.0161222635091005,-0.0385463380317697,-0.0136986301369863,-0.0205479452054794,6317692000,354012000,1090624000,8098877912,26.86,1.22,0.0729016619667606,381003000,1708981000,0.1146747349655804
CBRE,"CBRE Group, Inc.",0.119502957839056,-0.0182555780933062,0.1766958424507658,-0.0125,-0.0031746031746031,35767000000,968000000,2151000000,48489452802,45.78,3.56,0.1467100743705385,-4988000000,1421000000,2.6334431630971995
LNT,Alliant Energy Corporation,-0.0114228954556741,-0.0184921763869132,0.0112549240292628,-0.0323741007194244,-0.0323741007194244,3981000000,690000000,1797000000,17723151930,21.29,3.24,0.1179723502304147,-12235000000,-1105000000,5.595310907237513
PAYX,"Paychex, Inc.",0.0555860788511452,-0.019581164221486,0.0242618636401019,-0.0191897654584223,-0.019271948608137,5571700000,1657300000,2490800000,44881722050,27.87,4.47,0.3999033511142501,2654800000,1911300000,-0.2881137455568142
WSFS,WSFS Financial Corporation,0.1081260899488835,-0.0203785165480241,-0.0650225190397031,0.0068181818181816,0.0022727272727272,1402379000,263671000,386961000,2967483803,11.63,4.56,0.1043796245394467,1295951000,4701699000,-5.263818433940075
FHB,"First Hawaiian, Inc.",0.0359170802192965,-0.0206568134716128,-0.0605982252707129,-0.0217391304347826,-0.0271739130434782,1132016000,230129000,330614000,3088270540,12.84,1.93,0.0968062621811489,558117000,327441000,-0.9710887066962912
JBSS,"John B. Sanfilippo & Son, Inc.",0.0379299257674709,-0.0218260883998074,-0.223476028966908,-0.0250481695568402,-0.0233009708737864,1107246000,58934000,84711000,710073000,12.07,5.03,0.1754322251857496,-44746000,246198000,0.2483981808994441
IRM,Iron Mountain Incorporated,0.1221869868541604,-0.0221348936678354,0.1783159430801537,-0.0317460317460317,-0.0317460317460317,6149909000,180156000,1907254000,31079493717,751.64,0.14,-0.0742213850331965,-18690007000,-1101524000,9.28405311941232
HD,"The Home Depot, Inc.",0.044835559281845,-0.0222545070329525,0.0127817153778768,-0.0131926121372031,-0.0132362673726008,159514000000,14806000000,25435000000,384896108662,26.29,14.71,1.884816079366102,-44287000000,4545000000,2.314205489203512
CXT,"Crane NXT, Co.",0.0686408395026234,-0.0223048327137546,-0.0190217391304347,-0.0301204819277107,-0.0244648318042813,1486800000,184100000,361000000,3790749960,25.3,2.61,0.1370129723121505,-735000000,124100000,3.22442996742671
ARES,Ares Management Corporation,0.0696324552215874,-0.0223137673245826,-0.0000468842791802,-0.1585365853658537,-0.1446280991735537,3884781000,463742000,1151718000,32247687053,84.85,1.76,0.1330064668332772,-8009452000,-2325386000,8.970574755133997
VMC,Vulcan Materials Company,-0.0468009098035184,-0.0228246892413201,-0.0310619772049112,-0.0185185185185185,-0.018624641833811,7417700000,911900000,1980800000,38678026013,40.55,7.22,0.1169555406626783,-4000300000,901600000,2.3996987668266967
PYPL,"PayPal Holdings, Inc.",0.0680528030633838,-0.0233160621761658,-0.0127379209370424,0.0467532467532468,0.0390625000000001,31797000000,4147000000,6743000000,66656751317,14.94,4.67,0.2309305826320855,684000000,14829000000,0.6346233301198182
USFD,US Foods Holding Corp.,0.0640503413208978,-0.0237154150197628,0,-0.0191387559808612,0,37877000000,494000000,1397000000,16727999353,31.75,2.34,0.1203744013931214,-4019000000,596000000,3.3139223560910307
CDW,CDW Corporation,-0.0176506362275449,-0.023997102236711,-0.0114505776636713,-0.0170731707317071,-0.0160493827160493,20998700000,1077800000,1925200000,20728567429,19.67,8.04,0.4537151164628172,-4269100000,2030800000,2.698509899979588
HAFN,Hafnia Limited,0.0737135747720744,-0.0242538842141754,-0.1199959310726307,-0.0318471337579618,-0.0384615384615384,2868647000,774035000,992318000,3119352713,7.36,0.84,0.1873500130322519,-115703000,152004000,1.2024286411566445
THO,"Thor Industries, Inc.",-0.0461912928360572,-0.0254383584362326,-0.4148496490528275,-0.0220883534136546,-0.0202429149797571,9579490000,258559000,418087000,5881342213,22.89,4.84,0.0626114027365836,202266000,2645755000,0.641846948783215
CFR,"Cullen/Frost Bankers, Inc.",0.0768923513882622,-0.0258055129579429,-0.0127165431691841,-0.0252469813391875,-0.0231277533039648,2849735000,582542000,778784000,8031654960,13.44,9.29,0.1490746662764927,2523505000,-28510470000,-3.0062171168660106
COF,Capital One Financial Corporation,0.0900088917629941,-0.0280335584202987,-0.013375040448711,-0.0308848080133556,-0.0301255230125522,53938000000,4750000000,9147000000,143897720170,76.8,2.93,0,24667000000,-403223000000,-2.206506849315069
SEAS,"SeaWorld Entertainment, Inc.",-0.0007448220101274,-0.0286042460161574,0.0142431117575299,0.0437158469945354,0.0440771349862259,1725301000,227497000,622726000,3216383200,13.271767810026386,3.79,-0.4725942093252627,-1911613000,-83498000,3.596870825035396
PRKS,United Parks & Resorts Inc.,-0.0007448220101274,-0.0286042460161574,0.0142431117575299,0.0437158469945354,0.0440771349862259,1725301000,227497000,622726000,2734148436,13.51,3.68,-0.4725942093252627,-1911613000,-83498000,3.596870825035396
MCD,McDonald's Corporation,0.0166699352814277,-0.0290471130003542,0.0062766034196666,-0.0154772141014618,-0.0147058823529411,25920000000,8223000000,13948000000,218213099873,26.23,11.66,-2.210311450582735,-47094000000,1303000000,3.789373947220663
ACGL,Arch Capital Group Ltd.,0.2735068451933203,-0.029484582489309,0.342374757818987,-0.039363484087102,-0.0370051635111875,16930000000,4312000000,4850000000,32526148709,9.01,9.67,0.1703467153284671,4382000000,8050000000,0.4062863795110594
EXP,Eagle Materials Inc.,0.0005360074394822,-0.029777719156099,-0.0227329610674307,0.0116618075801749,0.011756061719324,2260508000,463416000,792631000,7565229103,17.17,13.58,0.3083157286043406,-975659000,464007000,1.6477677716037555
PATK,"Patrick Industries, Inc.",0.0714056478505901,-0.0314632217611286,0.0490237014599387,-0.3609022556390978,-0.3676923076923076,3715683000,138401000,424585000,3439683951,28.09,3.68,0.1110451620175491,-1183513000,439636000,4.425615950570866
AAPL,Apple Inc.,0.0202199407751412,-0.0335996700860869,0.0702670481640438,-0.008116883116883,-0.0081566068515497,391035000000,93736000000,134661000000,3900351299800,36.2,7.26,1.5492287406274623,24951000000,-18629000000,0.5027170844625113
MSCI,MSCI Inc.,0.1293864574601015,-0.0343585886023931,0.0192331128615902,-0.0249134948096885,-0.0236275191104933,2856128000,1109128000,1747943000,41954393288,35.94,15.09,-1.3334181804092062,-2902494000,-198975000,2.406149550638271
CADE,Cadence Bank,0.3236554071794273,-0.0344825042780433,2.696988182433939,-0.0376712328767122,-0.0513698630136986,2903867000,523604000,878763000,6725285181,12.94,2.82,0.0943078151691788,-909208000,-31715786000,1.8255180709314376
SCI,Service Corporation International,0.0211233388734707,-0.034744852666117,0.0014587527148126,0,0,4186379000,518648000,1261132000,11453402270,22.19,3.68,0.3283747513636727,-4017131000,-279052000,3.692624070982855
PSA,Public Storage,0.0393842871024793,-0.0355234561591415,0.0491055252505214,-0.0387038703870386,-0.0379746835443037,4695616000,2072011000,3506246000,53028868780,33,9.16,0.1893445359948296,-6517394000,479778000,2.875484962318012
OGS,"ONE Gas, Inc.",-0.1215991635715159,-0.0362493080542485,0.0543922890525659,-0.0576923076923077,-0.0579710144927535,2083558000,222850000,703170000,4972064590,19.78,4.19,0.0806547652960068,-3368112000,-620682000,4.30199257943283
AX,"Axos Financial, Inc.",0.0915677100717918,-0.0379993244564541,-0.0304165465530278,-0.0268542199488491,-0.0300261096605744,1929466000,432908000,642414000,4541510017,10.82,7.43,0.1695639175904821,1997292000,-18928176000,-2.545136494428549
FTV,Fortive Corporation,0.0274512390153825,-0.037999537999538,0.0605944879383871,-0.0284552845528454,-0.02880658436214,6231800000,832900000,1666300000,16737498987,22.28,2.22,0.0743581064745418,-1593600000,-62200000,1.8887480190174328
KAI,Kadant Inc.,0.0999423602235421,-0.0385201905762951,0.1094807957710339,-0.0413306451612903,-0.0424242424242424,1053384000,111598000,222685000,3427360672,32.37,8.99,0.1248311568377168,247309000,365809000,0.7135500921710997
KHC,The Kraft Heinz Company,-0.0298048048048048,-0.0388791593695271,-0.5067199418815838,-0.0257510729613734,-0.0216450216450217,25846000000,2744000000,2716000000,29885880179,-5.66,-4.46,-0.1119518294916928,-16150000000,617000000,-3.4074588031222897
VRSN,"VeriSign, Inc.",0.0430647645837519,-0.0390166340508806,0.0348571949995437,0.0126422250316055,0.0126582278481012,1557400000,785700000,1134100000,23079395406,28.83,8.57,-0.4407309286053936,-850000000,-618700000,1.3590753874441817
GGG,Graco Inc.,-0.0374794020420785,-0.0403288378732149,-0.0112628587824227,-0.043189368770764,-0.0408163265306122,2113316000,486084000,678860000,13659632906,28.12,2.93,0.1958576958525345,1189367000,1019810000,-0.8228850818677986
BRC,Brady Corporation,0.1283829571199491,-0.0403569708186496,0.0058503062241845,-0.0294117647058823,-0.0320987654320987,1513605000,189256000,282483000,3743181417,20.17,3.94,0.164959020858701,169403000,291503000,-0.0558759288169553
AEM,Agnico Eagle Mines Limited,0.2278029659760745,-0.0411386159055321,0.090819350705299,-0.0453400503778337,-0.0454545454545455,8285753000,1895581000,4422108000,82057560800,27.78,5.88,0.1378609666642263,3932551384,1769881000,-0.1354405852702209
FNB,F.N.B. Corporation,0.1531207903008531,-0.0412371134020618,-0.0604229607250755,-0.0378787878787879,-0.0305343511450381,2568000000,465000000,622000000,5595463520,11.13,1.4,0.0783143740340031,448656000,6634710000,3.434173177831979
AOS,A. O. Smith Corporation,-0.0090064368770764,-0.0413223140495867,-0.0452779800922554,-0.0161725067385444,-0.016260162601626,3818100000,533600000,786500000,9654928062,19.19,3.59,0.2765424198794859,340900000,545500000,0.2002605863192182
